Target_Name				CSC_RA		SDSS_RA		CSC_DEC		SDSS_DEC
      2CXO J104753.7+123543	  161.973709	  161.956670	   12.595369	   12.581640
      2CXO J104754.0+123556	  161.975297	  161.956670	   12.598934	   12.581640
      2CXO J104754.2+123222	  161.975852	  161.956670	   12.539676	   12.581640
      2CXO J104754.2+123529	  161.975783	  161.956670	   12.591511	   12.581640
      2CXO J104754.4+123241	  161.976778	  161.956670	   12.544966	   12.581640
      2CXO J104754.4+123530	  161.976942	  161.956670	   12.591883	   12.581640
      2CXO J104754.7+123926	  161.977999	  161.956670	   12.657284	   12.581640
      2CXO J104754.8+123530	  161.978586	  161.956670	   12.591753	   12.581640
      2CXO J104755.0+122859	  161.979260	  161.956670	   12.483238	   12.581640
      2CXO J104755.1+124200	  161.979824	  162.070360	   12.700109	   12.629270
      2CXO J104755.7+123141	  161.982141	  161.956670	   12.528137	   12.581640
      2CXO J104755.9+122901	  161.983043	  161.956670	   12.483853	   12.581640
      2CXO J104756.4+123120	  161.985141	  161.956670	   12.522416	   12.581640
      2CXO J104757.0+123835	  161.987592	  161.956670	   12.643241	   12.581640
      2CXO J104757.1+123014	  161.988046	  161.956670	   12.503993	   12.581640
      2CXO J104757.3+122915	  161.988962	  161.956670	   12.487617	   12.581640
      2CXO J104757.3+123529	  161.988820	  161.956670	   12.591434	   12.581640
      2CXO J104757.4+123347	  161.989494	  161.956670	   12.563016	   12.581640
      2CXO J104757.5+123135	  161.989585	  161.956670	   12.526521	   12.581640
      2CXO J104758.0+123325	  161.991909	  161.956670	   12.557215	   12.581640
      2CXO J104758.4+123459	  161.993398	  161.956670	   12.583243	   12.581640
      2CXO J104758.8+124210	  161.995102	  162.070360	   12.702940	   12.629270
      2CXO J104759.8+123741	  161.999294	  161.956670	   12.628335	   12.581640
      2CXO J104800.4+123644	  162.001955	  161.956670	   12.612353	   12.581640
      2CXO J104800.9+123434	  162.003935	  161.956670	   12.576247	   12.581640
      2CXO J104801.2+123526	  162.005228	  161.956670	   12.590713	   12.581640
      2CXO J104801.2+124140	  162.005398	  162.070360	   12.694680	   12.629270
      2CXO J104801.3+123426	  162.005740	  161.956670	   12.573990	   12.581640
      2CXO J104801.5+123521	  162.006568	  161.956670	   12.589368	   12.581640
      2CXO J104801.7+123144	  162.007169	  161.956670	   12.529112	   12.581640
      2CXO J104801.9+123607	  162.007886	  161.956670	   12.601995	   12.581640
      2CXO J104802.6+124449	  162.010908	  162.070360	   12.747066	   12.629270
      2CXO J104803.0+123438	  162.012600	  161.956670	   12.577331	   12.581640
      2CXO J104803.3+123219	  162.013729	  161.956670	   12.538889	   12.581640
      2CXO J104803.5+123848	  162.014965	  162.070360	   12.646861	   12.629270
      2CXO J104803.9+123239	  162.016501	  161.956670	   12.544235	   12.581640
      2CXO J104804.2+123229	  162.017565	  161.956670	   12.541678	   12.581640
      2CXO J104804.3+123842	  162.017967	  162.070360	   12.645054	   12.629270
      2CXO J104805.8+123414	  162.024354	  161.956670	   12.570667	   12.581640
      2CXO J104806.0+123709	  162.025137	  162.070360	   12.619387	   12.629270
      2CXO J104806.2+123534	  162.025799	  162.070360	   12.592974	   12.629270
      2CXO J104806.4+123621	  162.026653	  162.070360	   12.605949	   12.629270
      2CXO J104806.8+123241	  162.028432	  161.956670	   12.544747	   12.581640
      2CXO J104807.0+123144	  162.029292	  162.116290	   12.528909	   12.533190
      2CXO J104807.3+123732	  162.030790	  162.070360	   12.625705	   12.629270
      2CXO J104808.6+123510	  162.035904	  162.070360	   12.586246	   12.629270
      2CXO J104808.8+123712	  162.036727	  162.070360	   12.620075	   12.629270
      2CXO J104809.0+123233	  162.037490	  162.116290	   12.542472	   12.533190
      2CXO J104809.2+123547	  162.038612	  162.070360	   12.596619	   12.629270
      2CXO J104811.1+123335	  162.046397	  162.116290	   12.559818	   12.533190
      2CXO J104811.7+122950	  162.048944	  162.116290	   12.497213	   12.533190
      2CXO J104811.9+123400	  162.049889	  162.070360	   12.566802	   12.629270
      2CXO J104812.2+123739	  162.051021	  162.070360	   12.627684	   12.629270
      2CXO J104812.4+123552	  162.052025	  162.070360	   12.597756	   12.629270
      2CXO J104812.5+123648	  162.052366	  162.070360	   12.613328	   12.629270
      2CXO J104812.6+123421	  162.052622	  162.070360	   12.572482	   12.629270
